id,category,english,korean,grammar_id,grammar_name,structure,difficulty,page,syntax_chunks_eng,syntax_chunks_kor,syntax_roles,role_in_sentence,variation_flags
L08-555,Extra/Extracted,Because he wanted to get a chance to meet the queen.,왜냐하면 그는 여왕을 만날 기회를 얻고 싶었기 때문입니다.,,이유의 접속사 / to부정사,Because/Since + S + V / to + V,중,,Because he wanted to get | a chance to meet the queen.,왜냐하면 그는 여왕을 만날 | 기회를 얻고 싶었기 때문입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-556,Extra/Extracted,F After Y ou Read Graphic Organizer •two cats  •a chest of jewels  •queen •thanked him with a kitten Details My Writing Portfolio  p.,F 그래픽 정리함을 읽은 후 •고양이 두 마리 •보석 상자 •여왕 •새끼 고양이와 함께 감사 인사를 전함 세부 정보 내 글쓰기 포트폴리오 p.,,시간의 접속사 / 현재분사/동명사,When/While + S + V / V-ing,중,190,F After Y ou Read Graphic Organizer •two cats  •a chest of | jewels  •queen •thanked him with a kitten Details My Writing Portfolio  p.,F 그래픽 정리함을 읽은 후 •고양이 두 마리 •보석 상자 •여왕 | •새끼 고양이와 함께 감사 인사를 전함 세부 정보 내 글쓰기 포트폴리오 p.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-557,Extra/Extracted,27 wireless endless speechless careless useless B.,27 무선 끝없는 말 없음 부주의 쓸모 없음 B.,,일반 문장,-,중,,27 wireless endless | speechless careless useless B.,27 무선 끝없는 말 | 없음 부주의 쓸모 없음 B.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-558,Extra/Extracted,"careless, speechless, useless, wireless Have Fun Together p.","부주의함, 말문이 막힘, 쓸모 없음, 무선 Have Fun Together p.",,비교급 / 사역동사,Comparative / make/have/let + O + V,중,,"careless, speechless, useless, wireless | Have Fun Together p.","부주의함, 말문이 막힘, 쓸모 없음, | 무선 Have Fun Together p.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-559,Extra/Extracted,I may make a mistake 6.,실수할 수도 있다 6.,,조동사 / 사역동사,Modal + V / make/have/let + O + V,중,,I may make | a mistake 6.,실수할 수도 | 있다 6.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-560,Extra/Extracted,To get clean water.,깨끗한 물을 얻으려면.,,to부정사 / 비교급,to + V / Comparative,중,185,To get | clean water.,깨끗한 | 물을 얻으려면.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-561,Extra/Extracted,watched her brother cook 10.,그녀의 오빠가 요리하는 것을 지켜보았다 10.,,비교급,Comparative,중,,watched her | brother cook 10.,그녀의 오빠가 요리하는 | 것을 지켜보았다 10.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-562,Extra/Extracted,32 – 33 Listen and Answer Dialog 1  Day 1: Talent Day 2: Swimming +Question  They will go hiking and see wild birds and insects.,32 – 33 듣고 대답하기 대화 1  1일차: 재능 2일차: 수영 +질문  산행을 하고 야생 조류와 곤충을 볼 것입니다.,,조동사 / 현재분사/동명사,Modal + V / V-ing,중,190,32 – 33 Listen and Answer Dialog 1  Day 1: Talent Day | 2: Swimming +Question  They will go hiking and see wild birds and insects.,32 – 33 듣고 대답하기 대화 1  1일차: 재능 | 2일차: 수영 +질문  산행을 하고 야생 조류와 곤충을 볼 것입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-563,Extra/Extracted,Dialog 2 +Question  •150 Listen More 3.,대화 2 +질문  •150 더 듣기 3.,,비교급,Comparative,중,186,Dialog 2 +Question |  •150 Listen More 3.,대화 2 +질문 |  •150 더 듣기 3.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-564,Extra/Extracted,"Nature, Animals All Ears 1.","자연, 동물 모든 귀 1.",,일반 문장,-,중,,"Nature, Animals | All Ears 1.","자연, 동물 | 모든 귀 1.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-565,Extra/Extracted,"endangered, interesting 2.","멸종 위기에 처한, 흥미로운 2.",,현재분사/동명사,V-ing,중,180,"endangered, | interesting 2.","멸종 위기에 | 처한, 흥미로운 2.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-566,Extra/Extracted,"photograph, unbelievable My Speaking Portfolio p.","사진, 믿을 수 없는 나의 말하기 포트폴리오 p.",,현재분사/동명사,V-ing,중,,"photograph, unbelievable My | Speaking Portfolio p.","사진, 믿을 수 없는 | 나의 말하기 포트폴리오 p.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-567,Extra/Extracted,36 Step 1 Read and Think  pp.,36 1단계 읽고 생각하기 pp.,,일반 문장,-,중,,36 Step 1 Read | and Think  pp.,36 1단계 | 읽고 생각하기 pp.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-568,Extra/Extracted,37 – 42 Before Y ou Read Expressions Read Q1.,37 – 42 표현식을 읽기 전에 Q1을 읽어보세요.,,시간의 접속사,When/While + S + V,중,190,37 – 42 Before Y | ou Read Expressions Read Q1.,37 – 42 표현식을 | 읽기 전에 Q1을 읽어보세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-569,Extra/Extracted,Th  ey use a pheromone.,그들은 페로몬을 사용합니다.,,일반 문장,-,중,186,Th  ey | use a pheromone.,그들은 | 페로몬을 사용합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-570,Extra/Extracted,"After Y ou Read Graphic Organizer •million •colony, three •chemical, touch Details 1.","그래픽 구성기를 읽은 후 •백만 •콜로니, 3개 •화학물질, 터치 세부 정보 1.",,시간의 접속사 / 비교급,When/While + S + V / Comparative,중,190,"After Y ou Read Graphic Organizer | •million •colony, three •chemical, touch Details 1.","그래픽 구성기를 읽은 후 •백만 •콜로니, | 3개 •화학물질, 터치 세부 정보 1.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-571,Extra/Extracted,F My Writing Portfolio  p.,F 나의 글쓰기 포트폴리오 p.,,현재분사/동명사,V-ing,중,,F My Writing | Portfolio  p.,F 나의 | 글쓰기 포트폴리오 p.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-572,Extra/Extracted,"43 Step 1 •Life Span: fi  ve, seven •Food Collection: fl  owers •Fun Facts: honey, grow Focus on Language  p.","43 1단계 •수명: 5, 7 •채집물: 꽃 •재밌는 사실: 여보, 자라 Focus on Language p.",,일반 문장,-,중,186,"43 Step 1 •Life Span: fi  ve, seven •Food Collection: | fl  owers •Fun Facts: honey, grow Focus on Language  p.","43 1단계 •수명: 5, 7 •채집물: 꽃 | •재밌는 사실: 여보, 자라 Focus on Language p.",Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L08-573,Extra/Extracted,"taken, run, made, sitting, painted Wrap Up  p.","찍고, 달리고, 만들고, 앉고, 칠했습니다. Wrap Up p.",,현재분사/동명사,V-ing,중,,"taken, run, made, sitting, | painted Wrap Up  p.","찍고, 달리고, 만들고, 앉고, | 칠했습니다. Wrap Up p.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-574,Extra/Extracted,They rest by taking very short naps (about 250 times a day).,그들은 아주 짧은 낮잠(하루에 약 250번)을 자면서 휴식을 취합니다.,,현재분사/동명사 / 최상급,V-ing / Superlative,중,,They rest by taking very short | naps (about 250 times a day).,그들은 아주 짧은 낮잠(하루에 | 약 250번)을 자면서 휴식을 취합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-575,Extra/Extracted,Look at the boy dancing 10.,10. 춤추는 소년을 보세요.,,현재분사/동명사,V-ing,중,,Look at the | boy dancing 10.,10. 춤추는 | 소년을 보세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-576,Extra/Extracted,"Th  ough he has two left   feet, he enjoys Lesson 3 Be Positive, Be Happy Warm Up pp.","그는 왼발이 두 개이지만 레슨 3 Be Positive, Be Happy Warm Up pp를 즐깁니다.",,일반 문장,-,중,186,"Th  ough he has two left   feet, | he enjoys Lesson 3 Be Positive, Be Happy Warm Up pp.","그는 왼발이 두 개이지만 레슨 3 Be | Positive, Be Happy Warm Up pp를 즐깁니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-577,Extra/Extracted,I think he has to do a lot of housework.,내 생각엔 그 사람이 집안일을 많이 해야 할 것 같아.,,to부정사,to + V,중,186,I think he has to | do a lot of housework.,내 생각엔 그 사람이 집안일을 | 많이 해야 할 것 같아.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-578,Extra/Extracted,"54 – 55 Listen and Answer Talk  Stress +Question  Friends Dialog  Schoolwork +Question  focus, memory Listen More 3.","54 – 55 듣고 대답하기 Talk  스트레스 + 질문  친구 대화  학교 공부 +질문  집중, 기억 더 듣기 3.",,비교급,Comparative,중,190,"54 – 55 Listen and Answer Talk  Stress +Question |  Friends Dialog  Schoolwork +Question  focus, memory Listen More 3.","54 – 55 듣고 대답하기 Talk  스트레스 + 질문 |  친구 대화  학교 공부 +질문  집중, 기억 더 듣기 3.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-579,Extra/Extracted,"Sports Day, June Read and Think  pp.",6월 체육대회 읽고 생각하기 pp.,,일반 문장,-,중,,"Sports Day, June Read | and Think  pp.",6월 체육대회 | 읽고 생각하기 pp.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-580,Extra/Extracted,59 – 64 Before Y ou Read Expressions Read Q1.,59 – 64 표현식을 읽기 전에 Q1을 읽어보세요.,,시간의 접속사,When/While + S + V,중,190,59 – 64 Before Y | ou Read Expressions Read Q1.,59 – 64 표현식을 | 읽기 전에 Q1을 읽어보세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-581,Extra/Extracted,Scary scenes and sound eff  ects help Mina forget about her worries.,무서운 장면과 음향 효과는 미나가 걱정을 잊는 데 도움이 됩니다.,,비교급,Comparative,중,186,Scary scenes and sound eff  | ects help Mina forget about her worries.,무서운 장면과 음향 효과는 미나가 | 걱정을 잊는 데 도움이 됩니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-582,Extra/Extracted,65 Step 1 •tea  •flowers  •songs Words in Action p.,65 1단계 •차 •꽃 •노래 실제 단어 p.,,일반 문장,-,중,187,65 Step 1 •tea  •flowers |  •songs Words in Action p.,65 1단계 •차 •꽃 | •노래 실제 단어 p.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-583,Extra/Extracted,"work, change, fish, fish, stress, worry Wrap Up p.","일, 변화, 물고기, 물고기, 스트레스, 걱정 Wrap Up p.",,일반 문장,-,중,,"work, change, fish, fish, | stress, worry Wrap Up p.","일, 변화, 물고기, 물고기, | 스트레스, 걱정 Wrap Up p.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-584,Extra/Extracted,talk about healthy eating habits 6.,건강한 식습관에 대해 이야기 나눈다 6.,,현재분사/동명사,V-ing,중,,talk about healthy | eating habits 6.,건강한 식습관에 대해 | 이야기 나눈다 6.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-585,Extra/Extracted,just need a ball to play basketball 7.,농구를 하려면 공이 필요해요 7.,,to부정사,to + V,중,,just need a ball | to play basketball 7.,농구를 하려면 | 공이 필요해요 7.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-586,Extra/Extracted,Going outdoors to get plenty of sunlight and exercising.,야외로 나가 햇빛을 많이 받고 운동을 하세요.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,,Going outdoors to get | plenty of sunlight and exercising.,야외로 나가 햇빛을 | 많이 받고 운동을 하세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-587,Extra/Extracted,have been reading this novel for three hours 10.,10. 이 소설을 세 시간 동안 읽었습니다.,,완료시제 / 현재분사/동명사,have + p.p. / V-ing,중,,have been reading this | novel for three hours 10.,10. 이 소설을 | 세 시간 동안 읽었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-588,Extra/Extracted,is so great that I cannot put it down Lesson 4 Opening a Window to the World Warm Up  pp.,너무 좋아서 내려놓을 수가 없어요 Lesson 4 세상을 향한 창을 열다 Warm Up pp.,,to부정사 / 접속사/관계대명사 that,to + V / that + S + V / N + that,중,187,is so great that I cannot put it down Lesson | 4 Opening a Window to the World Warm Up  pp.,너무 좋아서 내려놓을 수가 없어요 Lesson 4 | 세상을 향한 창을 열다 Warm Up pp.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-589,Extra/Extracted,I think a museum is a good place to learn about the culture of a country.,박물관은 그 나라의 문화를 배울 수 있는 좋은 장소라고 생각해요.,,to부정사,to + V,중,187,I think a museum is a good place | to learn about the culture of a country.,박물관은 그 나라의 문화를 배울 | 수 있는 좋은 장소라고 생각해요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-590,Extra/Extracted,"72 – 73 Listen and Answer Dialog 1  (tourist) map, local +Question It opens every five days.","72 – 73 듣고 대답하기 대화 상자 1(관광객) 지도, 지역 +질문 5일마다 열립니다.",,비교급,Comparative,중,190,"72 – 73 Listen and Answer Dialog 1  | (tourist) map, local +Question It opens every five days.","72 – 73 듣고 대답하기 대화 | 상자 1(관광객) 지도, 지역 +질문 5일마다 열립니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-591,Extra/Extracted,Dialog 2 ARIRANG RESTAURANT FASHION KING MR.,Dialog 2 아리랑 레스토랑 패션킹 MR.,,현재분사/동명사,V-ing,중,187,Dialog 2 ARIRANG | RESTAURANT FASHION KING MR.,Dialog 2 아리랑 | 레스토랑 패션킹 MR.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-592,Extra/Extracted,"MANDU GONDRE GONDRE BAP FRESH FRUIT +Question rich, digests Listen More 2.","MANDU GONDRE GONDRE BAP FRESH FRUIT +질문 풍부, 소화 더 듣기 2.",,비교급,Comparative,중,187,"MANDU GONDRE GONDRE BAP FRESH FRUIT | +Question rich, digests Listen More 2.","MANDU GONDRE GONDRE BAP FRESH FRUIT | +질문 풍부, 소화 더 듣기 2.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-593,Extra/Extracted,"glasses, best-before 3.","안경, 가장 좋은 것 3.",,시간의 접속사 / 최상급,When/While + S + V / Superlative,중,,"glasses, | best-before 3.","안경, 가장 | 좋은 것 3.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-594,Extra/Extracted,June 11 Read and Think  pp.,6월 11일 읽고 생각하기 pp.,,일반 문장,-,중,,June 11 Read | and Think  pp.,6월 11일 | 읽고 생각하기 pp.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-595,Extra/Extracted,77 – 82 Before Y ou Read Expressions Read Q1    Because it is a great way to discover other cultures.,77 – 82 표현식을 읽기 전에 Q1을 읽어보세요. 다른 문화를 발견할 수 있는 좋은 방법이기 때문입니다.,,이유의 접속사 / 시간의 접속사,Because/Since + S + V / When/While + S + V,중,190,77 – 82 Before Y ou Read Expressions Read Q1  |   Because it is a great way to discover other cultures.,77 – 82 표현식을 읽기 전에 Q1을 읽어보세요. | 다른 문화를 발견할 수 있는 좋은 방법이기 때문입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-596,Extra/Extracted,"traditional, creative, natural, attractive Have Fun Together  p.","전통적, 창의적, 자연스러움, 매력 Have Fun Together p.",,비교급 / 사역동사,Comparative / make/have/let + O + V,중,,"traditional, creative, natural, attractive | Have Fun Together  p.","전통적, 창의적, 자연스러움, 매력 | Have Fun Together p.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-597,Extra/Extracted,transportation 4.,교통 4.,,일반 문장,-,중,,transportation | 4.,교통 | 4.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-598,Extra/Extracted,want me to make ramyeon 6.,라면 만들어 달라고 6.,,to부정사,to + V,중,,want me to | make ramyeon 6.,라면 만들어 | 달라고 6.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-599,Extra/Extracted,"vegetables, bread, meat, and home-made jam 9.","야채, 빵, 고기, 집에서 만든 잼 9.",,일반 문장,-,중,,"vegetables, bread, meat, | and home-made jam 9.","야채, 빵, 고기, | 집에서 만든 잼 9.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-600,Extra/Extracted,the place where students in my school like to go 10.,우리 학교 학생들이 가고 싶어하는 곳 10.,,to부정사 / 의문사 구문,to + V / Wh-word,중,,the place where students in | my school like to go 10.,우리 학교 학생들이 | 가고 싶어하는 곳 10.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-601,Extra/Extracted,I am not sure if it is open Reading For Fun 2 After Y ou Read  p.,열려 있는지 잘 모르겠습니다. Reading For Fun 2 After You Read p.,,조건의 접속사 / 시간의 접속사,If/Unless + S + V / When/While + S + V,중,190,I am not sure if it is open Reading | For Fun 2 After Y ou Read  p.,열려 있는지 잘 모르겠습니다. Reading For | Fun 2 After You Read p.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L08-602,Extra/Extracted,90 •  Stone Age: People baked flat bread on hot rocks and ate it.,90 •  석기시대: 뜨거운 돌 위에 납작한 빵을 구워 먹었다.,,일반 문장,-,중,188,90 •  Stone Age: People baked flat | bread on hot rocks and ate it.,90 •  석기시대: 뜨거운 돌 | 위에 납작한 빵을 구워 먹었다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-603,Extra/Extracted,"After her visit, pizza became a truly national dish.",그녀가 방문한 후 피자는 진정한 국민 요리가 되었습니다.,,시간의 접속사 / 비교급,When/While + S + V / Comparative,중,188,"After her visit, pizza | became a truly national dish.",그녀가 방문한 후 피자는 | 진정한 국민 요리가 되었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-604,Extra/Extracted,Lesson 5 Are You into Books?,제 5과 당신은 책을 좋아합니까?,,일반 문장,-,중,188,Lesson 5 Are | You into Books?,제 5과 | 당신은 책을 좋아합니까?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-605,Extra/Extracted,I think he is reading a short story.,내 생각에 그는 단편 소설을 읽고 있는 것 같다.,,현재분사/동명사,V-ing,중,188,I think he is | reading a short story.,내 생각에 그는 단편 | 소설을 읽고 있는 것 같다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-606,Extra/Extracted,96 – 97 Listen and Answer Dialog 1  They are a (school) librarian and a student.,96 – 97 듣고 대답하기 대화 1  그들은 (학교) 사서이자 학생입니다.,,비교급,Comparative,중,190,96 – 97 Listen and Answer Dialog 1 |  They are a (school) librarian and a student.,96 – 97 듣고 대답하기 | 대화 1  그들은 (학교) 사서이자 학생입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-607,Extra/Extracted,"Dialog 2  a great writer +Question  F,  T Listen More 2.","대화 2  훌륭한 작가 +질문  F, T 더 듣기 2.",,비교급,Comparative,중,188,"Dialog 2  a great writer +Question |  F,  T Listen More 2.","대화 2  훌륭한 작가 +질문 |  F, T 더 듣기 2.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-608,Extra/Extracted,"cool, yearbook, (hair)style 3.","쿨, 앨범, (헤어)스타일 3.",,일반 문장,-,중,,"cool, yearbook, | (hair)style 3.","쿨, 앨범, | (헤어)스타일 3.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-609,Extra/Extracted,Friday My Speaking Portfolio  p.,금요일 나의 말하기 포트폴리오 p.,,현재분사/동명사,V-ing,중,,Friday My Speaking | Portfolio  p.,금요일 나의 | 말하기 포트폴리오 p.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-610,Extra/Extracted,"100 Step 1  the U.S., short stories, surprise endings Read and Think  pp.","100 1단계 미국, 단편, 깜짝 결말 읽고 생각하기 pp.",,일반 문장,-,중,182,"100 Step 1  the U.S., short | stories, surprise endings Read and Think  pp.","100 1단계 미국, 단편, | 깜짝 결말 읽고 생각하기 pp.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-611,Extra/Extracted,"101 – 106 Before Y ou Read Expressions harsh, independence, longing, literary Read Q1    It is “Counting Stars at Night.","101 – 106 읽기 전에 표현 가혹함, 독립심, 그리움, 문학적 읽기 Q1 “밤에 별을 세는 것입니다.",,시간의 접속사 / 현재분사/동명사,When/While + S + V / V-ing,중,190,"101 – 106 Before Y ou Read Expressions harsh, independence, longing, | literary Read Q1    It is “Counting Stars at Night.","101 – 106 읽기 전에 표현 가혹함, 독립심, | 그리움, 문학적 읽기 Q1 “밤에 별을 세는 것입니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-612,Extra/Extracted,” Q2    Because he wanted to have a copy of the rare book.,Q2 희귀서적을 갖고 싶었기 때문이다.,,이유의 접속사 / to부정사,Because/Since + S + V / to + V,중,188,” Q2    Because he wanted | to have a copy of the rare book.,Q2 희귀서적을 | 갖고 싶었기 때문이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-613,Extra/Extracted,"Q3  medicine Q4  Heaven, Wind, Stars, and Poetry After Y ou Read Graphic Organizer •literary magazine  •hand •literature  •poetry[poems], hometown •Japan   •prison   •1948 Details literature, doctor, professor Words in Action  p.","Q3 의학 Q4 하늘과 바람과 별과 시 그래픽 정리함 •문학 잡지 •손 •문학 •시[시], 고향 •일본 •감옥 •1948 세부 문학, 의사, 교수 Words in Action p.",,시간의 접속사 / 비교급,When/While + S + V / Comparative,중,190,"Q3  medicine Q4  Heaven, Wind, Stars, and Poetry After Y ou Read Graphic Organizer •literary magazine  •hand | •literature  •poetry[poems], hometown •Japan   •prison   •1948 Details literature, doctor, professor Words in Action  p.","Q3 의학 Q4 하늘과 바람과 별과 시 그래픽 정리함 •문학 잡지 •손 •문학 | •시[시], 고향 •일본 •감옥 •1948 세부 문학, 의사, 교수 Words in Action p.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-614,Extra/Extracted,libraries Have Fun Together p.,도서관 함께 즐겨요 p.,,비교급 / 사역동사,Comparative / make/have/let + O + V,중,,libraries Have | Fun Together p.,도서관 함께 | 즐겨요 p.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-615,Extra/Extracted,"110 •Juliet, Sea, Chocolate, Hunger, Rings •Frodo, Tinker Bell, Hamlet, Matilda, Miss Marple •  Charles Dickens, George Orwell, Mark Twain, •  a dog, a black cat, a lion, a white whale, a pig / a spider Wrap Up  p.","110 •줄리엣, 바다, 초콜릿, 헝거, 반지 •프로도, 팅커벨, 햄릿, 마틸다, 미스 마플 •  찰스 디킨스, 조지 오웰, 마크 트웨인, •  개, 검은 고양이, 사자, 흰고래, 돼지 / 거미 Wrap Up p.",,비교급,Comparative,중,188,"110 •Juliet, Sea, Chocolate, Hunger, Rings •Frodo, Tinker Bell, Hamlet, Matilda, Miss Marple •  Charles Dickens, George Orwell, Mark | Twain, •  a dog, a black cat, a lion, a white whale, a pig / a spider Wrap Up  p.","110 •줄리엣, 바다, 초콜릿, 헝거, 반지 •프로도, 팅커벨, 햄릿, 마틸다, 미스 마플 •  찰스 디킨스, | 조지 오웰, 마크 트웨인, •  개, 검은 고양이, 사자, 흰고래, 돼지 / 거미 Wrap Up p.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-616,Extra/Extracted,the Thunder concert this Friday 7.,이번주 금요일 7일 Thunder 콘서트.,,비교급,Comparative,중,,the Thunder concert | this Friday 7.,이번주 금요일 | 7일 Thunder 콘서트.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-617,Extra/Extracted,"ⓐ plays, poems, novels, or cartoons  ⓑ people 8.","ⓐ 희곡, 시, 소설, 만화 ⓑ 사람 8.",,일반 문장,-,중,,"ⓐ plays, poems, novels, or | cartoons  ⓑ people 8.","ⓐ 희곡, 시, 소설, | 만화 ⓑ 사람 8.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-618,Extra/Extracted,the cap my mother had bought 10.,어머니가 10개 사주신 모자.,,비교급,Comparative,중,,the cap my | mother had bought 10.,어머니가 10개 | 사주신 모자.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-619,Extra/Extracted,it was on the bus Lesson 6 Together in Our Community Warm Up pp.,버스에 있었습니다. 6과 함께하는 커뮤니티 워밍업 pp.,,비교급,Comparative,중,188,it was on the bus Lesson 6 | Together in Our Community Warm Up pp.,버스에 있었습니다. 6과 | 함께하는 커뮤니티 워밍업 pp.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-620,Extra/Extracted,He should return the helmet so that other bike riders can use it.,그는 다른 자전거 라이더가 사용할 수 있도록 헬멧을 반납해야 합니다.,,접속사/관계대명사 that / 조동사,that + S + V / N + that / Modal + V,중,188,He should return the helmet so | that other bike riders can use it.,그는 다른 자전거 라이더가 사용할 | 수 있도록 헬멧을 반납해야 합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-621,Extra/Extracted,"114 – 115 Listen and Answer Dialog 1  community center +Question  Kids  Senior Citizens,  necessary  not necessary[unnecessary] Dialog 2  take photos, patient +Question  She will charge her phone with Ms.","114 – 115 듣고 대답하기 대화 1   커뮤니티 센터 + 질문   어린이   노인, 필요  필요 없음[불필요] 대화 2   사진 찍기, 환자 + 질문   그녀는 Ms.",,조동사 / 비교급,Modal + V / Comparative,중,190,"114 – 115 Listen and Answer Dialog 1  community center +Question  Kids  Senior Citizens,  necessary |  not necessary[unnecessary] Dialog 2  take photos, patient +Question  She will charge her phone with Ms.","114 – 115 듣고 대답하기 대화 1   커뮤니티 센터 + 질문   어린이   | 노인, 필요  필요 없음[불필요] 대화 2   사진 찍기, 환자 + 질문   그녀는 Ms.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-622,Extra/Extracted,119 – 124 Before Y ou Read Expressions Read Q1 Because everyone was allowed to use it.,119 – 124 표현식을 읽기 전에 Q1을 읽어보세요. 누구나 사용할 수 있도록 허용되었기 때문입니다.,,이유의 접속사 / 시간의 접속사,Because/Since + S + V / When/While + S + V,중,190,119 – 124 Before Y ou Read Expressions | Read Q1 Because everyone was allowed to use it.,119 – 124 표현식을 읽기 전에 Q1을 | 읽어보세요. 누구나 사용할 수 있도록 허용되었기 때문입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-623,Extra/Extracted,"125 Step 1    community center, taking photos, difficult, more often Words in Action p.","125 1단계 주민센터, 사진찍기, 어려울수록 자주 사용하는 말 p.",,현재분사/동명사 / 비교급,V-ing / Comparative,중,189,"125 Step 1    community center, | taking photos, difficult, more often Words in Action p.","125 1단계 주민센터, 사진찍기, | 어려울수록 자주 사용하는 말 p.",Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L08-624,Extra/Extracted,I borrow your sleeping bag 6.,침낭을 빌려드립니다 6.,,현재분사/동명사,V-ing,중,,I borrow your | sleeping bag 6.,침낭을 | 빌려드립니다 6.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-625,Extra/Extracted,I’ d bring some snacks 7.,간식 좀 가져갈게요 7.,,현재분사/동명사,V-ing,중,,I’ d bring | some snacks 7.,간식 좀 | 가져갈게요 7.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-626,Extra/Extracted,Senior citzens who live alone and patients at a local hospital.,혼자 사는 노인들과 지역병원 환자들.,,관계대명사,Relative Pronoun,중,189,Senior citzens who live alone | and patients at a local hospital.,혼자 사는 | 노인들과 지역병원 환자들.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-627,Extra/Extracted,teens to have healthy habits Lesson 7 Watch Out Warm Up pp.,10대들이 건강한 습관을 가지려면 Lesson 7 워밍업 조심 pp.,,to부정사 / 사역동사,to + V / make/have/let + O + V,중,,teens to have healthy habits Lesson | 7 Watch Out Warm Up pp.,10대들이 건강한 습관을 가지려면 | Lesson 7 워밍업 조심 pp.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-628,Extra/Extracted,Nature looks beautiful.,자연은 아름다워 보입니다.,,일반 문장,-,중,189,Nature | looks beautiful.,자연은 | 아름다워 보입니다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
